id,restaurant_id,customer_id,order_value,delivery_time_minutes,rating,nps_score,created_at,Data,Hora,dia_da_semana,hora_minutos,dia_da_semana_text
086e4844-fb25-47ca-875d-8cb864aa582d,93686d05-a311-4904-87bf-ed24068ca055,6d4b442e-f28f-417f-a298-5398d174c4c9,144.12,34.98,1,18.74,2024-10-15 01:25:16,2024-10-15,01:25:16,2,85.27,Terça-feira
a3f1dff5-8fef-4181-aacb-cdf7be32ceab,4a9e03eb-376e-4307-9be0-c50cf81819d4,448618d7-4833-41e8-ac1f-ccfd540b1e09,83.29,58.41,2,43.32,2024-01-19 05:02:33,2024-01-19,05:02:33,5,302.55,Sexta-feira
dd47f89e-f246-4807-be63-abedb32d8d71,323a1df0-be98-4611-b22a-6a42409d4fa2,e93e3ab1-587a-4b60-bd88-ebbd5e14278d,65.33,68.32,3,50.13,2025-05-23 03:59:49,2025-05-23,03:59:49,5,239.82,Sexta-feira
82dcd8c2-9877-467a-8a01-7d643b3508e1,3beedf34-881c-4b6f-a066-1a5ec3b4c43c,e544caf6-e805-4f92-9cfc-d4bb2082024d,132.72,43.64,2,29.12,2025-05-22 00:55:49,2025-05-22,00:55:49,4,55.82,Quinta-feira
9bde3df8-1a0d-4746-9d74-f0c240973fbf,30bca70c-3f3e-4842-a2bf-1c66c015077b,dbcbbed9-dd0c-4b56-a766-ff054bf91fd8,81.08,56.78,5,100.0,2025-09-20 19:10:20,2025-09-20,19:10:20,6,1150.33,Sábado
1d99bf56-3bc3-4002-83be-bd127c21f0c7,b5e08069-9f0c-44d3-8748-36834dc4d9a5,7c17ee28-243e-4c34-b80f-e6d8a87683c3,170.76,61.41,5,100.0,2025-07-18 05:15:13,2025-07-18,05:15:13,5,315.22,Sexta-feira
ace71ff0-c3f4-4e41-9bc3-bf76a1938f20,115e48ec-a636-4118-b758-b7fa08cf9796,cafd7733-a953-485f-8c0d-70d22c79ded0,173.26,80.02,1,-0.26,2025-05-10 17:34:13,2025-05-10,17:34:13,6,1054.22,Sábado
d84d10e0-1f67-48f1-87e3-291fcb304c3d,6198ca91-0118-4a34-8b95-492f7ba353d5,ea6bd130-6188-4471-b9a3-9629ab7ed67b,27.88,47.36,2,30.84,2024-05-08 23:04:11,2024-05-08,23:04:11,3,1384.18,Quarta-feira
8d088487-4436-4aa4-8ad9-af0d5becd3f3,4a296b40-4862-44f5-9752-3a1fd6722a1f,42589337-4b47-4e5f-9231-92732cf000cd,95.14,59.42,2,42.98,2024-02-01 22:06:23,2024-02-01,22:06:23,4,1326.38,Quinta-feira
822390e0-a072-4334-a80f-fa48f1e123ff,a22bc1f9-7a9b-41e8-a992-88f86f1564e9,9fd0ed40-e7ae-4e46-a0f8-6c17c7126240,66.31,41.34,1,-33.68,2025-04-30 08:52:09,2025-04-30,08:52:09,3,532.15,Quarta-feira
da26bf0d-ff9e-4e4d-a8d9-856d9130b41e,44c139ca-66e0-4a20-addd-ef7cd77204a9,5a7f1530-93d1-4b16-89d2-e0558f5b6410,88.71,4.0,5,93.97,2024-12-26 21:10:32,2024-12-26,21:10:32,4,1270.53,Quinta-feira
c08fd448-2016-4663-aee9-6e0434bec1e4,a8fdfb2d-5007-430d-8a04-cad4872f5a0e,3b2b4346-c84e-4778-baea-62cab3a16684,376.44,39.9,4,80.97,2024-06-23 07:48:02,2024-06-23,07:48:02,0,468.03,Domingo
66d6963a-248f-41f1-aa9f-395d0dd69484,ce69884d-a76e-4928-8471-b1f210bd2d8d,86db78cb-4b07-4522-9527-4cad283d213a,47.44,45.83,1,21.28,2025-04-02 05:48:58,2025-04-02,05:48:58,3,348.97,Quarta-feira
b2004898-ecaa-47c8-82f4-10f9777a54f5,08cd4211-be97-4fb3-9d69-1ac8b9c8bb89,c6fe7851-5390-4af5-bb06-c566051ca2c6,38.99,32.68,4,89.53,2025-07-25 14:59:46,2025-07-25,14:59:46,5,899.77,Sexta-feira
462e5874-185c-4372-a9b7-f6810bf46e10,6ada5151-96fb-40e7-a873-cc59ae59a469,76fa523b-4864-4346-b2c7-6dbf4b700a9f,40.45,8.44,1,22.05,2025-02-20 09:03:53,2025-02-20,09:03:53,4,543.88,Quinta-feira
a501180d-7256-4690-a03c-42c40cbb78b8,fc317d81-0980-4a53-a7b3-6ccc2f998b17,ccecc28e-9d99-49b0-983f-4b73827f8a17,77.74,6.35,4,75.73,2025-12-24 16:31:43,2025-12-24,16:31:43,3,991.72,Quarta-feira
2aee8984-0c8a-4417-8e33-3c0e230e1a52,6d2b2a26-eb2c-425b-8d86-3af691ffa793,a1a8a426-b87a-443c-abe2-16cdac07310e,28.73,34.51,2,45.38,2025-07-31 10:49:34,2025-07-31,10:49:34,4,649.57,Quinta-feira
b19cb2d3-b539-4c93-8b21-125d98d05847,1be1111a-07d2-4d3d-b2d4-9f882ce599c5,ed35f7e9-dd3d-45d8-bfe1-d47776a5c2b0,93.44,42.46,5,98.79,2025-04-05 21:58:39,2025-04-05,21:58:39,6,1318.65,Sábado
c01df35f-885a-41d8-9901-5295b8a1ebce,ed87fd1a-36aa-4f48-8e30-f8ca239f5f68,d96e28e8-8808-49f3-b4dc-f796dc24eca7,82.09,32.56,4,74.97,2025-05-10 18:23:30,2025-05-10,18:23:30,6,1103.5,Sábado
9b4f8f6a-4eb7-49cb-a9e3-87858851aef7,5cfd4460-2114-475f-adc8-553bf166fd1e,f4105b70-caaf-4b0c-a028-31a064a23235,436.28,82.5,2,47.03,2025-05-15 04:47:51,2025-05-15,04:47:51,4,287.85,Quinta-feira
ddef3e2e-73ec-448f-84e4-cdcb44e90e14,4a7739ae-0825-4812-9223-416385bbe6e2,63ced349-2e80-4ea6-9921-62abd7b35f00,129.31,42.6,5,100.0,2025-09-09 06:55:50,2025-09-09,06:55:50,2,415.83,Terça-feira
5baa665f-e054-4198-9f7a-978d796c35d9,20c291d9-ff6b-48ca-873a-56d2f269d926,8dc72bca-9d97-444f-9456-d539d1a2fd40,68.61,68.69,1,-1.33,2025-08-08 08:18:27,2025-08-08,08:18:27,5,498.45,Sexta-feira
24cad1dd-1397-498c-8c76-01c946782bc0,0769447e-d77f-4d1c-9a91-8f891d48701b,3cac748b-0476-42a5-a53c-4206e7fc2287,43.31,37.9,1,10.61,2025-02-27 04:43:31,2025-02-27,04:43:31,4,283.52,Quinta-feira
ef57d83d-90d0-4845-943f-2ff5c8d87833,81a4e7cb-ce71-4ca3-ab5a-6b5d191d0ad5,44ef39be-206c-439f-b3f1-232f2655a20b,70.79,29.99,5,100.0,2025-07-07 10:37:08,2025-07-07,10:37:08,1,637.13,Segunda-feira
45bdabc1-7a07-4138-a7e8-a9fc32118aee,a293db13-0838-4db1-bf28-3e1c52bcf610,3055da39-9850-4f79-9d91-b82860e54e1f,43.88,51.53,2,37.86,2025-03-05 04:34:32,2025-03-05,04:34:32,3,274.53,Quarta-feira
dca1c8b8-e5f3-405d-a5e0-f66719999297,96ac87f1-1336-45d5-b72a-6cf39ede0ab1,c20d3838-a719-4c2a-a0b5-602f65f45b8b,21.59,20.44,4,68.44,2025-01-29 11:10:31,2025-01-29,11:10:31,3,670.52,Quarta-feira
1f659086-f2e4-4d7e-9ce6-825fbecddeda,d765cabe-bb9b-4d2d-84da-4493586c2c37,b0a5d1e2-b968-4dae-affe-d674c75bd5d1,108.34,42.19,1,-38.34,2024-08-09 01:40:58,2024-08-09,01:40:58,5,100.97,Sexta-feira
8e3bde84-32ed-40ba-982b-746eb49cfb7d,38f8e0d4-c0e8-438a-8fd8-5b64ef079abe,8fffb77a-1138-490c-b152-65104da2265c,56.53,32.86,4,84.55,2024-08-12 02:06:06,2024-08-12,02:06:06,1,126.1,Segunda-feira
acff0198-beac-4e22-8f24-7baa8380882b,c600907d-390a-4f67-ac5c-5a5f69905c93,5a8ba9b3-d115-43c1-839c-a34d27c877c7,44.92,27.39,3,63.79,2024-10-18 15:10:52,2024-10-18,15:10:52,5,910.87,Sexta-feira
908ed1c4-689c-43de-9dc7-a919290e06d9,67549321-a590-4371-afb3-cc84294a2f7d,321067f5-6ace-41fa-af86-a74ac38edc71,73.24,54.34,2,40.53,2024-12-05 17:36:23,2024-12-05,17:36:23,4,1056.38,Quinta-feira
cf526910-d0d0-4f89-9f0a-642089498fda,ff89bc1b-5918-4e9c-9d66-7854d8684178,b67f70ea-9f5f-4dd7-99a9-d8cff6e3fba6,85.71,39.69,2,45.33,2025-01-10 17:15:34,2025-01-10,17:15:34,5,1035.57,Sexta-feira
a3b36a11-e0fd-4256-9773-184fb36eca95,afd800ba-eca6-4ca2-ba6d-7e2b3434f568,1dde3978-7601-40e2-aee0-84bafee6c8fc,93.87,18.44,3,61.99,2025-03-25 20:33:52,2025-03-25,20:33:52,2,1233.87,Terça-feira
3825694d-07f6-4051-a01b-cd341c4cbf73,096ba8b6-f38f-478a-838d-420485369c0b,6227ce06-6505-47d6-8f24-a2ae6073874e,61.25,41.64,4,80.41,2025-07-18 16:16:18,2025-07-18,16:16:18,5,976.3,Sexta-feira
60bb3ceb-5493-4032-ad81-29ceee643189,aa0a6325-8b48-4f11-aa12-b41dd03af1e8,6b1e309f-7273-4d68-9bac-39d9301efc54,194.64,38.67,1,-5.14,2025-04-25 01:22:51,2025-04-25,01:22:51,5,82.85,Sexta-feira
396b940b-cb3d-4d71-af0f-9ba394f2bcd8,36d63824-b642-47b8-b291-e1374942f0da,903c6348-0e45-4869-86dd-cf00af29fc44,673.18,56.59,4,87.44,2025-11-26 22:18:41,2025-11-26,22:18:41,3,1338.68,Quarta-feira
ce0a3010-b3c3-40f2-9de6-ffaf833d1b20,9666ed4e-4141-4ed9-a28a-8c82e9f46359,9ef319ae-bb77-4772-808e-545ac1df6d18,30.19,11.65,5,95.11,2024-11-28 20:54:01,2024-11-28,20:54:01,4,1254.02,Quinta-feira
1b64bc4b-a801-4e5c-919f-3ee846632d97,f26e36e6-039a-4206-a8bb-81c3158cd618,ebcbd9a4-0574-4422-aea5-55f596ea250d,51.23,64.91,1,-15.6,2025-12-27 08:09:41,2025-12-27,08:09:41,6,489.68,Sábado
6b1e6422-51b3-40a5-968c-51720f29f64a,485e8d89-c9e6-4202-af4b-6fceab74adf6,bb835ea6-9e80-4c4e-9007-20a747248928,102.05,47.05,4,69.53,2025-03-26 07:52:56,2025-03-26,07:52:56,3,472.93,Quarta-feira
41c7e27e-d6a6-4162-91ba-81d6bbdd87c2,6b8f811c-457f-46d1-8195-abb3e7c979e3,41714745-18de-4505-bf3e-50e720e4c711,104.58,4.0,4,87.62,2025-01-19 14:54:42,2025-01-19,14:54:42,0,894.7,Domingo
80d5128b-d35e-41c4-ba2a-b1f82c721181,5177c56c-73d3-4616-9bf0-78088e163f6a,fe9e9624-503b-430c-80e3-ebbc3741e88b,45.6,17.26,1,3.35,2024-12-06 18:58:23,2024-12-06,18:58:23,5,1138.38,Sexta-feira
da170816-dcaa-45bb-a17f-4132de1947da,180f798d-797c-476d-93b0-2bab3ee70bcc,6ef01a64-0c96-450e-b2de-7d432afb45d6,93.98,32.19,3,57.69,2024-06-03 03:54:30,2024-06-03,03:54:30,1,234.5,Segunda-feira
e56f64f5-a75a-487c-bf9c-101d674642ce,da9ced38-2d48-4c53-a75b-b05687efa3e5,56662c5f-648b-4eb8-8d9a-52249e4a072f,127.79,45.66,3,57.59,2024-12-13 05:18:53,2024-12-13,05:18:53,5,318.88,Sexta-feira
48e48837-7693-4dcf-96db-70d217e0935d,95fd996f-be04-42da-9d67-7c4551dc973a,fd213e3c-229a-4d66-b307-d0f432e6b0e4,100.03,43.89,1,16.88,2025-01-30 13:34:09,2025-01-30,13:34:09,4,814.15,Quinta-feira
300d6e88-57ec-4f86-a7ae-62074cfb461e,bedfa2d7-0189-4d9f-8d29-ab0e18222190,afcaf042-48be-423a-8d64-d1c6e9113ff9,42.51,24.48,4,73.55,2024-02-19 02:23:43,2024-02-19,02:23:43,1,143.72,Segunda-feira
86e99c17-4ab8-4249-8d22-17057b99f396,595f69d4-aae5-4618-a5f4-6786acc3248e,90ddd370-d2fb-4c1d-99bd-0fa08ffb94b3,45.18,39.79,2,35.62,2025-06-19 10:36:33,2025-06-19,10:36:33,4,636.55,Quinta-feira
057c9c07-3468-4dd5-a66f-7623a4439fd6,b1a3c9cd-3923-4af9-8911-0dc4e1b01614,01adbb7e-252c-4872-88f1-0ffd36f1ada1,49.66,4.0,5,100.0,2025-06-14 12:36:14,2025-06-14,12:36:14,6,756.23,Sábado
3bcadb57-892d-4f8d-b2a7-d39428c1cadd,e4c68f72-7e0e-4c2f-85a5-af109aa2163e,2efe14b7-9bf8-488e-9aaf-d0ea38decc79,189.25,33.69,3,63.32,2024-07-26 05:52:17,2024-07-26,05:52:17,5,352.28,Sexta-feira
d667520c-6540-4673-a391-5e2bf3cd1fb3,07e9a0d3-acf4-46ed-b90e-978cd56b13c9,93345212-7a2c-42d0-a1cb-066a72f20e76,97.51,68.35,1,-16.88,2024-11-20 08:43:12,2024-11-20,08:43:12,3,523.2,Quarta-feira
b8f71b14-5fab-4a35-b314-0baeb7bc1d7c,ab2d445e-54e2-4d89-9f59-3fe1a05a3545,53f3722d-2b42-46dd-b2c1-e3f0a0d399b7,71.41,67.76,2,39.73,2024-03-16 05:18:44,2024-03-16,05:18:44,6,318.73,Sábado
049887a8-912f-430a-abda-321a9315f955,42d77fbf-f5e4-4057-89c9-d7d5abf90ce7,084cd811-50d4-4b8f-b230-f0314ee8b211,24.93,4.0,1,-5.28,2025-02-10 18:58:31,2025-02-10,18:58:31,1,1138.52,Segunda-feira
8f9129f6-cdf3-4108-adc8-6b0f29572c81,e2aecc0b-7d9e-4e10-a215-0415717d8af4,825f0d07-5994-4d49-80ea-eecf2521c2f7,43.88,45.04,1,-34.74,2024-04-20 07:31:54,2024-04-20,07:31:54,6,451.9,Sábado
88d9c306-29f3-4fa4-990d-60e89b81f8c3,0fb64812-2bb6-44bc-83b7-b6b140f3a3b8,a5ae1527-59d3-437b-8b56-a41f7a83a8af,48.21,15.06,3,54.42,2025-05-11 03:05:17,2025-05-11,03:05:17,0,185.28,Domingo
81dfb41d-6363-42a8-ab07-74efedaa5faf,f1b2937b-a5a5-4417-a1e0-d7ab48f40faa,949b823b-4345-46ac-9d39-a8d8ddca7806,102.12,11.7,3,59.45,2025-07-06 05:30:41,2025-07-06,05:30:41,0,330.68,Domingo
81a077c7-3ba1-44fb-84b8-d48c730e87e9,747c6f25-c441-47c5-9a42-a5e14335bb0d,95495bc8-663c-4e2e-b903-b6bca38b62eb,173.37,32.02,5,93.29,2024-02-05 13:19:11,2024-02-05,13:19:11,1,799.18,Segunda-feira
b5b4e93b-069e-45c8-a525-7a01b0b44c30,3e204f96-9118-476d-a76f-3f2efbc9c997,67cf4647-d89d-49f8-a010-40b0a5e3c228,105.89,43.07,1,-6.65,2024-09-03 19:43:39,2024-09-03,19:43:39,2,1183.65,Terça-feira
f2556e83-5182-4987-8542-0734c17fe5a1,0be8f36a-0939-4f62-a81d-952cf028554e,beac7eca-4f4d-478e-bc75-710258f698a9,42.89,4.0,5,91.48,2024-08-18 14:42:44,2024-08-18,14:42:44,0,882.73,Domingo
408b72de-0e55-40b3-9de1-0b665cf9f9a7,ef2e6069-342c-45d7-a156-6e98edb2f860,57178436-44c8-480b-90d1-0c205850be2e,116.4,9.87,5,100.0,2024-12-17 11:18:30,2024-12-17,11:18:30,2,678.5,Terça-feira
48a425df-6aaa-4d10-bda0-5ed5df32d47f,d65a7491-773f-4eca-83b6-4b90b9ff4311,923ab647-2406-4807-9910-7b5786fc3f18,81.02,46.32,4,72.11,2024-12-22 07:05:29,2024-12-22,07:05:29,0,425.48,Domingo
9425b9ba-9afb-4447-8f7d-8c4d50756b97,f77bf377-0220-4917-834a-149c48af2f77,5bb06f80-4738-43b9-b996-795fe78625d3,124.75,43.15,3,54.84,2025-07-07 20:08:02,2025-07-07,20:08:02,1,1208.03,Segunda-feira
7f3b4e68-214c-4132-babb-f09c231921ff,9381da6d-5cce-44de-a044-40dab3145368,5303f9b6-bda8-4fcb-81fc-49155be0d5c7,232.74,37.29,1,-13.04,2025-08-01 04:38:42,2025-08-01,04:38:42,5,278.7,Sexta-feira
40b24e59-107e-4d8f-b149-5e38735c645a,275836fc-8a50-4962-a0d1-04fda380fd9b,741f4393-db80-4393-86c1-d5e1f31cbbf2,148.56,53.81,2,41.75,2024-10-23 02:28:53,2024-10-23,02:28:53,3,148.88,Quarta-feira
8668ddbe-d1c3-4930-9c76-55a2d322bd1a,15f0b4fa-c1a8-4af4-98e3-c5dce6a4a173,7118fa28-f449-4790-8c6f-e34d39ff39a2,80.58,31.32,2,33.86,2024-11-13 19:30:43,2024-11-13,19:30:43,3,1170.72,Quarta-feira
bc411f43-c3f9-4256-a10c-6940050a027d,5c4bebf9-05b0-4de2-812e-c21d0b7f2d79,574759e2-7bf9-4b94-adb1-9d2574315dac,284.51,64.28,3,65.1,2025-11-18 07:51:59,2025-11-18,07:51:59,2,471.98,Terça-feira
f0fe5242-753a-41f7-9663-7941bc451e63,37bf53a3-0188-47f2-9c28-5120d37d2402,1b1e9e8d-9b07-49b2-831b-f2688eda5901,66.98,62.07,3,59.28,2024-10-25 14:23:29,2024-10-25,14:23:29,5,863.48,Sexta-feira
6ff09a40-b599-44b7-91df-6d84d69a6a01,02a09cc7-7729-4791-8dec-9e54f67483c7,7a6c0c08-bade-405a-8688-4fca962a582d,57.59,10.65,2,48.02,2024-02-24 15:13:21,2024-02-24,15:13:21,6,913.35,Sábado
cf7afe48-c5b5-4750-90b8-481975f35f24,9996915a-f6a0-4c8e-8d6e-8932fb10f329,8b9d0330-5a16-4ac0-a646-7bece1938280,56.96,49.02,4,77.2,2024-06-23 23:46:34,2024-06-23,23:46:34,0,1426.57,Domingo
246ea2d0-2e6f-4416-a05d-4705582b4f95,6f920441-f0e4-4d7c-a3c5-d27e02a35ef4,cfc63b92-f2c7-4fc8-b548-b0615901ac68,293.75,43.22,3,49.06,2025-10-21 11:43:55,2025-10-21,11:43:55,2,703.92,Terça-feira
84011ec3-b1ca-42eb-b929-c1a222ad31c0,f8706d98-faa0-4bc0-9a4c-7621a42050a4,eaf4a29c-3bd2-4108-b35a-ec220909e02b,130.81,4.0,5,92.28,2025-06-30 00:29:26,2025-06-30,00:29:26,1,29.43,Segunda-feira
97f9ea39-2dfc-477b-8a51-30fa191f7985,9e57046f-34d8-40e9-a10f-8ce234b97905,7e5cdb6c-17c8-427c-b4e0-848af81fccae,131.25,65.17,4,77.5,2025-01-03 19:44:34,2025-01-03,19:44:34,5,1184.57,Sexta-feira
f209d9df-3735-4817-9d29-f1ec3622ad41,fd4175db-4c0d-4224-b25d-95318ba34b1f,c29df380-409d-44d3-8afc-b3e55fa871ec,56.7,27.58,2,31.92,2024-07-10 10:59:08,2024-07-10,10:59:08,3,659.13,Quarta-feira
7f9ac2da-b470-4479-b7e6-3d114c90c322,a4357180-a455-4a96-8ed4-2d90a9468565,a90022a1-c63b-4695-a6ea-ba557e2af9c1,62.32,41.51,3,60.45,2025-04-06 11:01:21,2025-04-06,11:01:21,0,661.35,Domingo
2c4a6f0d-17c0-4708-932e-e0560876c93c,3e924b45-5408-4e5a-9760-2618be298664,c3dcae73-7bd9-425a-b72e-0f9ae278b744,205.66,4.0,5,100.0,2025-10-26 14:18:26,2025-10-26,14:18:26,0,858.43,Domingo
7a70531d-6472-41a4-8b8f-6dae55c3ab2a,5d195608-4e64-4036-bda4-b6eec6306063,2115899a-4097-4302-8c69-12e58e4dc275,92.71,15.56,4,70.58,2025-01-22 19:41:49,2025-01-22,19:41:49,3,1181.82,Quarta-feira
13ca4634-3c1b-4206-8a9a-22c6d56b3232,fbc3062d-804b-44e5-b74e-d32f0d98a4a0,57b0a807-642e-4453-98b2-d6ccfa01f13f,169.86,16.33,1,21.69,2025-09-28 02:26:01,2025-09-28,02:26:01,0,146.02,Domingo
61d12196-a9b8-457d-8c01-dc3712f9318c,834f6f7e-2d13-4f9e-8d0b-9cbf736ff079,607783ba-3013-4c80-8e03-d617e8c0726c,129.2,46.07,3,57.44,2024-07-06 15:47:01,2024-07-06,15:47:01,6,947.02,Sábado
c513d61b-1c60-4cb6-affb-bee0d3e4aedd,404f427c-9532-4c90-b5fa-3c5b39729c86,3524047e-2d34-4673-852e-a03057267456,63.8,22.62,3,57.48,2024-03-02 07:17:02,2024-03-02,07:17:02,6,437.03,Sábado
f00c5155-f149-4036-9bc2-8289e1829fd4,7957ae4f-f5f2-4b77-8ad8-bad3c1786492,7b0e0286-42de-4445-a958-1fdbb3482165,58.33,20.67,4,81.14,2024-06-20 21:28:36,2024-06-20,21:28:36,4,1288.6,Quinta-feira
3829a396-2655-4f5a-b1de-4b308407f38a,32e5442d-df5f-4bef-9b2a-7a209981b4a5,3eb7e771-b7e4-46b1-b7cc-b4dbd1ef1c54,48.02,68.62,1,-30.14,2024-05-24 17:16:41,2024-05-24,17:16:41,5,1036.68,Sexta-feira
dd4e9a53-72ca-49b2-82f3-2d8a59b04331,909f3ab2-7c34-4f6a-a814-25a2ede4cf93,3979b312-f8e0-4570-b736-b3f602fc1a60,117.51,51.48,1,7.35,2024-09-14 03:32:53,2024-09-14,03:32:53,6,212.88,Sábado
46ae12c3-06cd-46c2-8920-df8555a42cf2,66cbc031-8669-422c-8a5a-0515f03556fe,184ba841-1f72-4308-9b9a-34ceb7f2a38c,104.95,44.19,4,80.54,2024-06-22 07:13:18,2024-06-22,07:13:18,6,433.3,Sábado
68014ee1-f393-4536-96d0-918d5796854e,756543b9-bff0-40a3-a409-6105e24adf52,4c5c4f77-c586-4777-9d26-844b6e17e481,92.34,20.51,4,70.42,2025-01-05 21:29:40,2025-01-05,21:29:40,0,1289.67,Domingo
ba20be63-5445-4dd2-9199-7218e2943e4c,bcead5cd-ecbb-4e69-86f4-8440472cf069,8adeedb8-92cc-4f3b-be57-28439694462b,33.2,4.0,4,73.43,2024-10-27 02:12:22,2024-10-27,02:12:22,0,132.37,Domingo
304bacbf-a1e2-4c7c-a7e6-2db712e3b9da,b9ae8abe-8a46-4c53-9d17-73a3980ac517,284ab745-50ed-42d6-b6f9-29b9d7ba9a92,38.84,111.04,1,-13.4,2024-01-20 05:56:34,2024-01-20,05:56:34,6,356.57,Sábado
599385cd-3417-4c60-aff4-8f7733588759,f4269459-054d-4468-a810-39c587b362d8,7f8a1056-6ed2-4fc2-b725-841c7d924064,70.42,4.0,4,70.47,2024-06-02 19:40:45,2024-06-02,19:40:45,0,1180.75,Domingo
74c96201-f24b-4319-bcb5-91fbad682062,a03a7fd4-8273-4ab1-9e5e-2a4327d704fa,e35a9949-34d0-4b81-952a-cd2461ce9e92,128.43,28.29,1,18.43,2025-02-27 15:56:31,2025-02-27,15:56:31,4,956.52,Quinta-feira
f30b720b-213c-439e-a358-ca19bd73dacd,8cfecbfa-a350-4783-8a72-d11be99001f4,158ac6fb-6c58-4ad8-a9bc-e26fba871b7d,144.49,12.46,1,11.46,2024-12-09 22:33:24,2024-12-09,22:33:24,1,1353.4,Segunda-feira
96256edd-e46e-4a2f-ae03-36a5364b5b77,d9fd5b26-fef5-462e-b5d3-cb7f8d1ef104,59c5c536-2ffa-4338-b8cf-e79674aa2bd6,101.08,29.09,3,57.6,2025-12-04 18:48:32,2025-12-04,18:48:32,4,1128.53,Quinta-feira
7f741a7f-930c-4900-98c7-91a47f4bb11c,11de04c8-2c84-43ca-a01a-c6069eeafae8,c067fe85-1e70-4bc7-a761-bcfc55deed22,70.33,21.53,5,100.0,2024-12-08 03:46:12,2024-12-08,03:46:12,0,226.2,Domingo
fa0d9e84-824b-4c05-bfa3-afb1eadc5dc4,83cf5f2c-34e2-47cb-b95c-b484d5ad9db5,ff1454cb-cf40-449f-a607-b46061fc7b73,44.12,59.97,1,-18.19,2024-01-19 16:04:04,2024-01-19,16:04:04,5,964.07,Sexta-feira
e7a96943-cd5f-4367-8a23-e62950119310,128151a6-212c-4ce5-a90f-800055ea6d69,aa7abd2a-451b-453e-907e-c4d4bfd7e853,172.16,53.45,3,51.07,2025-01-22 08:41:18,2025-01-22,08:41:18,3,521.3,Quarta-feira
3c199adb-043b-40e0-9861-3e30e554d104,cb50f89d-13d6-4c6d-a2df-b302c0e2cfa3,414899ce-533e-462f-9908-70bf0a42b2e6,101.14,26.73,2,31.66,2025-05-16 16:21:40,2025-05-16,16:21:40,5,981.67,Sexta-feira
542c1465-f4e3-4abb-8229-ccb423af3fe7,1daa97c0-3f0d-4330-b160-d61a4120867b,9c702a63-42d5-4ab2-a395-6156bd7a9ee6,95.1,31.43,5,91.14,2024-11-22 01:57:14,2024-11-22,01:57:14,5,117.23,Sexta-feira
178dade2-adc0-400e-b257-e8929c6f91de,e89851b3-38f3-48ae-a03d-e5393aa88a0a,0695695d-4296-4386-b163-9c7a546cc568,75.97,6.53,3,53.59,2024-10-07 18:49:45,2024-10-07,18:49:45,1,1129.75,Segunda-feira
8d6e9789-9e60-4e80-8e51-47c6117003b4,b9c742d2-5287-472c-a9c2-6a5c9ba2fe0e,d7daeba3-92be-44cd-9805-013f0dbbd485,88.74,39.48,2,27.57,2025-05-09 11:57:14,2025-05-09,11:57:14,5,717.23,Sexta-feira
ffa4e6db-0f74-44ba-bc03-a4b35e727c8d,f53c42cf-775f-4b48-9431-dee82ffcc51a,e664b354-4900-466f-96c5-313582b563ca,154.81,7.44,4,71.01,2025-01-13 01:31:57,2025-01-13,01:31:57,1,91.95,Segunda-feira
39a59cd8-93e1-46b4-8a81-c6bf2eb68b31,762af8a3-08a0-4f19-9101-722db6070e7c,a6c9c9f3-02b3-46a4-aca4-0c294caf53fb,116.49,28.06,1,-8.52,2024-10-07 21:40:51,2024-10-07,21:40:51,1,1300.85,Segunda-feira
54be66cb-622b-475b-9860-7a1dde556daf,1645e338-cdfd-41b2-be75-1f97581d57cb,e3f58c3e-f0d1-4757-84f6-5a6fce56e626,172.59,40.48,3,52.58,2025-03-05 00:39:47,2025-03-05,00:39:47,3,39.78,Quarta-feira
1b09e341-40f9-4d53-8576-bf38a0f3c580,d364bf67-ba3b-4f03-b4e2-ce176936bec0,f0e6dc06-79be-453e-83e0-f89a696b7951,37.73,41.86,3,61.91,2024-12-02 06:19:12,2024-12-02,06:19:12,1,379.2,Segunda-feira
932823b6-acd6-4994-b9bc-9f6a398be6ee,24ea973f-0dd0-4583-8537-d2dcbd1153ec,e29c825e-760b-4f78-bc4e-ffc9b6a0891e,171.52,28.91,2,26.74,2025-04-08 15:12:31,2025-04-08,15:12:31,2,912.52,Terça-feira
d83facae-ec74-47e2-95fd-06f5f45778cd,d4d13320-8a70-4fe9-97dc-889c48bc9ea8,ecfb86f6-66b9-4cc7-a9ae-181f27d6e68b,64.8,39.19,2,46.33,2024-04-04 18:40:31,2024-04-04,18:40:31,4,1120.52,Quinta-feira
a85835a7-2c4e-472b-9e7c-679daa5d1f86,c19e68c1-d389-46f3-9cd4-de6ecd86c05e,bfa3bbd4-4062-4011-b77d-fd9556747072,56.75,16.13,5,95.78,2025-01-29 11:38:49,2025-01-29,11:38:49,3,698.82,Quarta-feira
d446bd3d-c3be-4536-a7bb-f21ffa987347,55a242ce-0c9d-4298-a048-70ab69d2a3a2,c5887b62-5c27-43ad-9312-c8ad9653deaa,110.93,46.96,3,52.07,2024-11-27 04:28:50,2024-11-27,04:28:50,3,268.83,Quarta-feira
0c72a302-81e2-4762-bf0e-d1b85da7aafc,7c4af176-fc84-4989-be64-cf2bb47061ca,73ea559c-456d-456b-bcf7-90c4009b5e46,23.38,17.92,2,48.02,2024-11-25 04:59:16,2024-11-25,04:59:16,1,299.27,Segunda-feira
